# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 8.0.0 Manufacturer: HUAWEI Model: VKY-TL00
# 
# ElapsedRealtimeMillis,UtcTimeMillis,Svid,Cn0DbHz,angleZ,angleX,angleY
# 
282269839,1222628405999,30,37.238521575927734,-2.88146,-84.68765,113.594826
282269839,1222628405999,2,26.043527603149414,-2.88146,-84.68765,113.594826
282269839,1222628405999,18,28.294687271118164,-2.88146,-84.68765,113.594826
282269839,1222628405999,12,34.074161529541016,-2.88146,-84.68765,113.594826
282269840,1222628405999,11,36.43571472167969,-2.88146,-84.68765,113.594826
282269840,1222628405999,1,27.996971130371094,-2.88146,-84.68765,113.594826
282269840,1222628405999,17,27.057968139648438,-2.88146,-84.68765,113.594826
282269840,1222628405999,8,38.69104766845703,-2.88146,-84.68765,113.594826
282270855,1222628406999,2,36.766353607177734,15.287676,-80.207825,128.76166
282270855,1222628406999,5,33.16446304321289,15.287676,-80.207825,128.76166
282270856,1222628406999,7,37.082298278808594,15.287676,-80.207825,128.76166
282270856,1222628406999,9,11.673171997070312,15.287676,-80.207825,128.76166
282270856,1222628406999,13,42.59453201293945,15.287676,-80.207825,128.76166
282270856,1222628406999,15,13.264808654785156,15.287676,-80.207825,128.76166
282270856,1222628406999,21,19.278078079223633,15.287676,-80.207825,128.76166
282270857,1222628406999,27,7.0,15.287676,-80.207825,128.76166
282270857,1222628406999,28,31.58921241760254,15.287676,-80.207825,128.76166
282270857,1222628406999,30,38.050514221191406,15.287676,-80.207825,128.76166
282270857,1222628406999,2,24.54615592956543,15.287676,-80.207825,128.76166
282270857,1222628406999,18,28.554637908935547,15.287676,-80.207825,128.76166
282270857,1222628406999,12,34.301361083984375,15.287676,-80.207825,128.76166
282270858,1222628406999,11,37.061649322509766,15.287676,-80.207825,128.76166
282270858,1222628406999,1,28.13889503479004,15.287676,-80.207825,128.76166
282270858,1222628406999,17,28.99418830871582,15.287676,-80.207825,128.76166
282270858,1222628406999,8,38.479209899902344,15.287676,-80.207825,128.76166
282271909,1222628407999,2,36.005836486816406,-14.97416,-82.30382,101.80244
282271910,1222628407999,5,32.95231628417969,-14.97416,-82.30382,101.80244
282271910,1222628407999,7,37.59395980834961,-14.97416,-82.30382,101.80244
282271910,1222628407999,8,7.135963439941406,-14.97416,-82.30382,101.80244
282271910,1222628407999,9,11.39076042175293,-14.97416,-82.30382,101.80244
282271910,1222628407999,13,41.99546432495117,-14.97416,-82.30382,101.80244
282271911,1222628407999,15,15.907855987548828,-14.97416,-82.30382,101.80244
282271911,1222628407999,21,18.65268325805664,-14.97416,-82.30382,101.80244
282271911,1222628407999,27,7.0,-14.97416,-82.30382,101.80244
282271911,1222628407999,28,32.792964935302734,-14.97416,-82.30382,101.80244
282271911,1222628407999,30,38.410797119140625,-14.97416,-82.30382,101.80244
282271911,1222628407999,2,24.81084632873535,-14.97416,-82.30382,101.80244
282271911,1222628407999,18,28.898637771606445,-14.97416,-82.30382,101.80244
282271912,1222628407999,9,8.93704605102539,-14.97416,-82.30382,101.80244
282271912,1222628407999,12,32.634822845458984,-14.97416,-82.30382,101.80244
282271912,1222628407999,11,37.23429489135742,-14.97416,-82.30382,101.80244
282271912,1222628407999,1,28.244550704956055,-14.97416,-82.30382,101.80244
282271913,1222628407999,19,7.0,-14.97416,-82.30382,101.80244
282271913,1222628407999,17,28.94026756286621,-14.97416,-82.30382,101.80244
282271913,1222628407999,8,38.55657196044922,-14.97416,-82.30382,101.80244
282271913,1222628407999,5,16.160064697265625,-14.97416,-82.30382,101.80244
282271914,1222628407999,10,9.751117706298828,-14.97416,-82.30382,101.80244
282271914,1222628407999,1,7.328454971313477,-14.97416,-82.30382,101.80244
282271914,1222628407999,4,35.099693298339844,-14.97416,-82.30382,101.80244
282271914,1222628407999,12,28.52297592163086,-14.97416,-82.30382,101.80244
282271914,1222628407999,19,17.437944412231445,-14.97416,-82.30382,101.80244
282271914,1222628407999,27,36.79227066040039,-14.97416,-82.30382,101.80244
282271914,1222628407999,30,7.0,-14.97416,-82.30382,101.80244
282272913,1222628408999,2,36.18556213378906,17.176062,-81.63623,129.50769
282272914,1222628408999,5,34.38136672973633,17.176062,-81.63623,129.50769
282272914,1222628408999,7,37.766563415527344,17.176062,-81.63623,129.50769
282272914,1222628408999,8,7.0,17.176062,-81.63623,129.50769
282272914,1222628408999,9,10.883472442626953,17.176062,-81.63623,129.50769
282272915,1222628408999,13,41.77723693847656,17.176062,-81.63623,129.50769
282272915,1222628408999,15,15.711669921875,17.176062,-81.63623,129.50769
282272915,1222628408999,21,19.534231185913086,17.176062,-81.63623,129.50769
282272915,1222628408999,27,7.0,17.176062,-81.63623,129.50769
282272915,1222628408999,28,33.95476150512695,17.176062,-81.63623,129.50769
282272915,1222628408999,30,37.45374298095703,17.176062,-81.63623,129.50769
282272917,1222628408999,2,25.456974029541016,17.176062,-81.63623,129.50769
282272918,1222628408999,18,28.529756546020508,17.176062,-81.63623,129.50769
282272918,1222628408999,9,8.076828002929688,17.176062,-81.63623,129.50769
282272918,1222628408999,12,33.72993469238281,17.176062,-81.63623,129.50769
282272919,1222628408999,11,36.77200698852539,17.176062,-81.63623,129.50769
282272919,1222628408999,1,28.022369384765625,17.176062,-81.63623,129.50769
282272919,1222628408999,19,15.756767272949219,17.176062,-81.63623,129.50769
282272919,1222628408999,17,27.664836883544922,17.176062,-81.63623,129.50769
282272920,1222628408999,8,38.52524948120117,17.176062,-81.63623,129.50769
282272920,1222628408999,5,11.10856819152832,17.176062,-81.63623,129.50769
282272920,1222628408999,10,10.328750610351562,17.176062,-81.63623,129.50769
282272920,1222628408999,1,14.551994323730469,17.176062,-81.63623,129.50769
282272920,1222628408999,4,33.87456512451172,17.176062,-81.63623,129.50769
282272920,1222628408999,12,28.76059341430664,17.176062,-81.63623,129.50769
282272921,1222628408999,19,31.22958755493164,17.176062,-81.63623,129.50769
282272921,1222628408999,27,36.07189178466797,17.176062,-81.63623,129.50769
282272921,1222628408999,30,7.0,17.176062,-81.63623,129.50769
282273909,1222628409999,2,36.565032958984375,9.340343,-84.65522,126.51106
282273910,1222628409999,5,35.076412200927734,9.340343,-84.65522,126.51106
282273910,1222628409999,7,37.84342956542969,9.340343,-84.65522,126.51106
282273910,1222628409999,8,7.0,9.340343,-84.65522,126.51106
282273910,1222628409999,9,10.421375274658203,9.340343,-84.65522,126.51106
282273910,1222628409999,13,41.60542297363281,9.340343,-84.65522,126.51106
282273910,1222628409999,15,15.817821502685547,9.340343,-84.65522,126.51106
282273911,1222628409999,21,17.451997756958008,9.340343,-84.65522,126.51106
282273911,1222628409999,27,7.0,9.340343,-84.65522,126.51106
282273911,1222628409999,28,33.52742004394531,9.340343,-84.65522,126.51106
282273911,1222628409999,30,36.854774475097656,9.340343,-84.65522,126.51106
282273911,1222628409999,2,26.317047119140625,9.340343,-84.65522,126.51106
282273911,1222628409999,18,28.766752243041992,9.340343,-84.65522,126.51106
282273911,1222628409999,9,7.85588264465332,9.340343,-84.65522,126.51106
282273911,1222628409999,12,35.09828567504883,9.340343,-84.65522,126.51106
282273911,1222628409999,11,36.912967681884766,9.340343,-84.65522,126.51106
282273912,1222628409999,1,27.8466796875,9.340343,-84.65522,126.51106
282273912,1222628409999,19,7.0,9.340343,-84.65522,126.51106
282273912,1222628409999,17,28.07366943359375,9.340343,-84.65522,126.51106
282273912,1222628409999,8,38.58094787597656,9.340343,-84.65522,126.51106
282273912,1222628409999,5,7.0,9.340343,-84.65522,126.51106
282273912,1222628409999,10,11.677654266357422,9.340343,-84.65522,126.51106
282273912,1222628409999,1,7.0,9.340343,-84.65522,126.51106
282273912,1222628409999,4,33.45557403564453,9.340343,-84.65522,126.51106
282273912,1222628409999,12,26.453046798706055,9.340343,-84.65522,126.51106
282273912,1222628409999,19,26.44003677368164,9.340343,-84.65522,126.51106
282273913,1222628409999,27,35.60243225097656,9.340343,-84.65522,126.51106
282273913,1222628409999,30,19.21085548400879,9.340343,-84.65522,126.51106
282274906,1222628410999,2,36.70684051513672,40.54031,-83.70618,152.75826
282274907,1222628410999,5,35.10865783691406,40.54031,-83.70618,152.75826
282274907,1222628410999,7,37.5704231262207,40.54031,-83.70618,152.75826
282274907,1222628410999,8,7.0,40.54031,-83.70618,152.75826
282274907,1222628410999,9,10.69618034362793,40.54031,-83.70618,152.75826
282274907,1222628410999,13,41.516841888427734,40.54031,-83.70618,152.75826
282274907,1222628410999,15,15.492883682250977,40.54031,-83.70618,152.75826
282274907,1222628410999,21,16.12870979309082,40.54031,-83.70618,152.75826
282274907,1222628410999,27,7.0,40.54031,-83.70618,152.75826
282274908,1222628410999,28,33.879112243652344,40.54031,-83.70618,152.75826
282274908,1222628410999,30,37.00312805175781,40.54031,-83.70618,152.75826
282274908,1222628410999,2,26.652690887451172,40.54031,-83.70618,152.75826
282274908,1222628410999,18,28.55596160888672,40.54031,-83.70618,152.75826
282274908,1222628410999,9,7.0,40.54031,-83.70618,152.75826
282274908,1222628410999,12,34.65259552001953,40.54031,-83.70618,152.75826
282274908,1222628410999,11,36.991878509521484,40.54031,-83.70618,152.75826
282274908,1222628410999,1,27.733243942260742,40.54031,-83.70618,152.75826
282274909,1222628410999,19,10.07728385925293,40.54031,-83.70618,152.75826
282274909,1222628410999,17,27.84227180480957,40.54031,-83.70618,152.75826
282274909,1222628410999,8,38.26146697998047,40.54031,-83.70618,152.75826
282274909,1222628410999,5,7.0,40.54031,-83.70618,152.75826
282274909,1222628410999,10,10.709182739257812,40.54031,-83.70618,152.75826
282274909,1222628410999,1,16.15842056274414,40.54031,-83.70618,152.75826
282274910,1222628410999,4,33.38333511352539,40.54031,-83.70618,152.75826
282274910,1222628410999,12,25.381580352783203,40.54031,-83.70618,152.75826
282274910,1222628410999,19,22.406497955322266,40.54031,-83.70618,152.75826
282274910,1222628410999,27,35.74790954589844,40.54031,-83.70618,152.75826
282274910,1222628410999,30,19.31736183166504,40.54031,-83.70618,152.75826
282275918,1222628411999,2,36.152748107910156,38.24532,-85.26567,149.50017
282275918,1222628411999,5,36.016231536865234,38.24532,-85.26567,149.50017
282275919,1222628411999,7,38.09172439575195,38.24532,-85.26567,149.50017
282275919,1222628411999,8,7.0,38.24532,-85.26567,149.50017
282275919,1222628411999,9,10.716609954833984,38.24532,-85.26567,149.50017
282275919,1222628411999,13,40.99512481689453,38.24532,-85.26567,149.50017
282275919,1222628411999,15,14.921859741210938,38.24532,-85.26567,149.50017
282275919,1222628411999,21,15.107626914978027,38.24532,-85.26567,149.50017
282275919,1222628411999,27,7.0,38.24532,-85.26567,149.50017
282275919,1222628411999,28,34.29928970336914,38.24532,-85.26567,149.50017
282275919,1222628411999,30,37.02714538574219,38.24532,-85.26567,149.50017
282275920,1222628411999,2,27.002708435058594,38.24532,-85.26567,149.50017
282275920,1222628411999,18,28.038841247558594,38.24532,-85.26567,149.50017
282275920,1222628411999,9,7.0,38.24532,-85.26567,149.50017
282275920,1222628411999,12,34.863525390625,38.24532,-85.26567,149.50017
282275920,1222628411999,11,37.04292297363281,38.24532,-85.26567,149.50017
282275920,1222628411999,1,27.328630447387695,38.24532,-85.26567,149.50017
282275920,1222628411999,19,8.177730560302734,38.24532,-85.26567,149.50017
282275920,1222628411999,17,27.420642852783203,38.24532,-85.26567,149.50017
282275920,1222628411999,8,38.17043685913086,38.24532,-85.26567,149.50017
282275921,1222628411999,5,7.0,38.24532,-85.26567,149.50017
282275921,1222628411999,10,11.747661590576172,38.24532,-85.26567,149.50017
282275921,1222628411999,1,7.0,38.24532,-85.26567,149.50017
282275921,1222628411999,4,33.5352668762207,38.24532,-85.26567,149.50017
282275921,1222628411999,12,23.986059188842773,38.24532,-85.26567,149.50017
282275921,1222628411999,19,19.996675491333008,38.24532,-85.26567,149.50017
282275921,1222628411999,27,35.94877624511719,38.24532,-85.26567,149.50017
282275921,1222628411999,30,18.08935546875,38.24532,-85.26567,149.50017
282276915,1222628412999,2,35.005680084228516,46.928913,-84.62068,155.01877
282276915,1222628412999,5,37.13470458984375,46.928913,-84.62068,155.01877
282276916,1222628412999,7,38.31468200683594,46.928913,-84.62068,155.01877
282276916,1222628412999,8,7.0,46.928913,-84.62068,155.01877
282276916,1222628412999,9,9.882820129394531,46.928913,-84.62068,155.01877
282276916,1222628412999,13,40.39997100830078,46.928913,-84.62068,155.01877
282276916,1222628412999,15,14.50304889678955,46.928913,-84.62068,155.01877
282276916,1222628412999,21,13.374542236328125,46.928913,-84.62068,155.01877
282276916,1222628412999,27,7.0,46.928913,-84.62068,155.01877
282276916,1222628412999,28,33.93259048461914,46.928913,-84.62068,155.01877
282276916,1222628412999,30,37.01871109008789,46.928913,-84.62068,155.01877
282276917,1222628412999,2,27.74142074584961,46.928913,-84.62068,155.01877
282276917,1222628412999,18,27.61257553100586,46.928913,-84.62068,155.01877
282276918,1222628412999,9,7.0,46.928913,-84.62068,155.01877
282276918,1222628412999,12,35.46843719482422,46.928913,-84.62068,155.01877
282276919,1222628412999,11,36.43981170654297,46.928913,-84.62068,155.01877
282276919,1222628412999,1,26.484140396118164,46.928913,-84.62068,155.01877
282276919,1222628412999,19,8.306285858154297,46.928913,-84.62068,155.01877
282276919,1222628412999,17,27.296701431274414,46.928913,-84.62068,155.01877
282276919,1222628412999,8,37.775386810302734,46.928913,-84.62068,155.01877
282276919,1222628412999,5,9.789947509765625,46.928913,-84.62068,155.01877
282276919,1222628412999,10,10.180389404296875,46.928913,-84.62068,155.01877
282276919,1222628412999,1,12.339334487915039,46.928913,-84.62068,155.01877
282276920,1222628412999,4,33.83384323120117,46.928913,-84.62068,155.01877
282276920,1222628412999,12,22.659517288208008,46.928913,-84.62068,155.01877
282276920,1222628412999,19,20.74991798400879,46.928913,-84.62068,155.01877
282276920,1222628412999,27,35.666465759277344,46.928913,-84.62068,155.01877
282276920,1222628412999,30,16.194561004638672,46.928913,-84.62068,155.01877
282277906,1222628413999,2,36.6458625793457,17.392073,-83.313545,127.45058
282277906,1222628413999,5,36.19659423828125,17.392073,-83.313545,127.45058
282277907,1222628413999,7,37.46432113647461,17.392073,-83.313545,127.45058
282277907,1222628413999,8,7.0,17.392073,-83.313545,127.45058
282277907,1222628413999,9,9.568155288696289,17.392073,-83.313545,127.45058
282277907,1222628413999,13,41.57048416137695,17.392073,-83.313545,127.45058
282277907,1222628413999,15,14.86320686340332,17.392073,-83.313545,127.45058
282277907,1222628413999,21,13.65958023071289,17.392073,-83.313545,127.45058
282277907,1222628413999,27,7.0,17.392073,-83.313545,127.45058
282277908,1222628413999,28,33.95919418334961,17.392073,-83.313545,127.45058
282277908,1222628413999,30,36.82237243652344,17.392073,-83.313545,127.45058
282277908,1222628413999,2,26.692628860473633,17.392073,-83.313545,127.45058
282277908,1222628413999,18,27.618465423583984,17.392073,-83.313545,127.45058
282277908,1222628413999,9,7.0,17.392073,-83.313545,127.45058
282277908,1222628413999,12,34.252342224121094,17.392073,-83.313545,127.45058
282277908,1222628413999,11,36.53891372680664,17.392073,-83.313545,127.45058
282277908,1222628413999,1,26.959461212158203,17.392073,-83.313545,127.45058
282277908,1222628413999,19,8.09683609008789,17.392073,-83.313545,127.45058
282277908,1222628413999,17,27.460430145263672,17.392073,-83.313545,127.45058
282277909,1222628413999,8,38.250526428222656,17.392073,-83.313545,127.45058
282277909,1222628413999,5,7.0,17.392073,-83.313545,127.45058
282277909,1222628413999,10,8.553390502929688,17.392073,-83.313545,127.45058
282277909,1222628413999,1,7.0,17.392073,-83.313545,127.45058
282277909,1222628413999,4,33.809814453125,17.392073,-83.313545,127.45058
282277909,1222628413999,12,28.059001922607422,17.392073,-83.313545,127.45058
282277909,1222628413999,19,19.913448333740234,17.392073,-83.313545,127.45058
282277910,1222628413999,27,35.7530517578125,17.392073,-83.313545,127.45058
282277910,1222628413999,30,20.273584365844727,17.392073,-83.313545,127.45058
282278899,1222628414999,2,38.18438720703125,35.609596,-82.9266,146.30994
282278900,1222628414999,5,35.77151107788086,35.609596,-82.9266,146.30994
282278900,1222628414999,7,36.42437744140625,35.609596,-82.9266,146.30994
282278900,1222628414999,8,7.0,35.609596,-82.9266,146.30994
282278900,1222628414999,9,9.313835144042969,35.609596,-82.9266,146.30994
282278900,1222628414999,13,42.63524627685547,35.609596,-82.9266,146.30994
282278901,1222628414999,15,15.922465324401855,35.609596,-82.9266,146.30994
282278901,1222628414999,21,13.35590934753418,35.609596,-82.9266,146.30994
282278901,1222628414999,27,7.0,35.609596,-82.9266,146.30994
282278901,1222628414999,28,32.55083084106445,35.609596,-82.9266,146.30994
282278901,1222628414999,30,36.59043884277344,35.609596,-82.9266,146.30994
282278901,1222628414999,2,24.23169708251953,35.609596,-82.9266,146.30994
282278901,1222628414999,18,28.028797149658203,35.609596,-82.9266,146.30994
282278902,1222628414999,9,7.0,35.609596,-82.9266,146.30994
282278902,1222628414999,12,34.41845703125,35.609596,-82.9266,146.30994
282278902,1222628414999,11,36.89129638671875,35.609596,-82.9266,146.30994
282278903,1222628414999,1,27.194774627685547,35.609596,-82.9266,146.30994
282278903,1222628414999,19,8.207061767578125,35.609596,-82.9266,146.30994
282278903,1222628414999,17,28.189319610595703,35.609596,-82.9266,146.30994
282278903,1222628414999,8,38.691978454589844,35.609596,-82.9266,146.30994
282278903,1222628414999,5,7.0,35.609596,-82.9266,146.30994
282278903,1222628414999,10,12.740554809570312,35.609596,-82.9266,146.30994
282278903,1222628414999,1,7.0,35.609596,-82.9266,146.30994
282278903,1222628414999,4,34.16352081298828,35.609596,-82.9266,146.30994
282278903,1222628414999,12,29.929672241210938,35.609596,-82.9266,146.30994
282278904,1222628414999,19,20.07912826538086,35.609596,-82.9266,146.30994
282278904,1222628414999,27,35.65877914428711,35.609596,-82.9266,146.30994
282278904,1222628414999,30,7.0,35.609596,-82.9266,146.30994
282279900,1222628415999,2,38.49714660644531,14.215093,-81.74962,133.33167
282279901,1222628415999,5,35.4217529296875,14.215093,-81.74962,133.33167
282279901,1222628415999,7,35.761112213134766,14.215093,-81.74962,133.33167
282279901,1222628415999,8,7.0,14.215093,-81.74962,133.33167
282279901,1222628415999,9,10.146310806274414,14.215093,-81.74962,133.33167
282279901,1222628415999,13,42.79704284667969,14.215093,-81.74962,133.33167
282279901,1222628415999,15,19.584407806396484,14.215093,-81.74962,133.33167
282279901,1222628415999,21,13.38162612915039,14.215093,-81.74962,133.33167
282279902,1222628415999,27,7.0,14.215093,-81.74962,133.33167
282279902,1222628415999,28,31.730688095092773,14.215093,-81.74962,133.33167
282279902,1222628415999,30,36.43562698364258,14.215093,-81.74962,133.33167
282279902,1222628415999,2,23.31137466430664,14.215093,-81.74962,133.33167
282279902,1222628415999,18,28.029300689697266,14.215093,-81.74962,133.33167
282279902,1222628415999,9,7.0,14.215093,-81.74962,133.33167
282279902,1222628415999,12,33.28742599487305,14.215093,-81.74962,133.33167
282279902,1222628415999,11,36.48166275024414,14.215093,-81.74962,133.33167
282279902,1222628415999,1,26.820266723632812,14.215093,-81.74962,133.33167
282279902,1222628415999,19,8.60478401184082,14.215093,-81.74962,133.33167
282279902,1222628415999,17,28.024965286254883,14.215093,-81.74962,133.33167
282279903,1222628415999,8,38.55556106567383,14.215093,-81.74962,133.33167
282279903,1222628415999,5,7.0,14.215093,-81.74962,133.33167
282279903,1222628415999,10,13.30859375,14.215093,-81.74962,133.33167
282279903,1222628415999,1,7.0,14.215093,-81.74962,133.33167
282279903,1222628415999,4,34.32212829589844,14.215093,-81.74962,133.33167
282279903,1222628415999,12,30.137819290161133,14.215093,-81.74962,133.33167
282279903,1222628415999,19,20.378276824951172,14.215093,-81.74962,133.33167
282279903,1222628415999,27,35.558448791503906,14.215093,-81.74962,133.33167
282279903,1222628415999,30,15.89664363861084,14.215093,-81.74962,133.33167
282280897,1222628416999,2,37.666664123535156,6.1261344,-85.36122,126.17962
282280897,1222628416999,5,36.32813262939453,6.1261344,-85.36122,126.17962
282280898,1222628416999,7,36.87293243408203,6.1261344,-85.36122,126.17962
282280898,1222628416999,8,7.0,6.1261344,-85.36122,126.17962
282280898,1222628416999,9,9.286113739013672,6.1261344,-85.36122,126.17962
282280898,1222628416999,13,42.09646224975586,6.1261344,-85.36122,126.17962
282280898,1222628416999,15,16.40459442138672,6.1261344,-85.36122,126.17962
282280898,1222628416999,21,12.90810775756836,6.1261344,-85.36122,126.17962
282280898,1222628416999,27,7.0,6.1261344,-85.36122,126.17962
282280898,1222628416999,28,33.57653045654297,6.1261344,-85.36122,126.17962
282280898,1222628416999,30,36.40576934814453,6.1261344,-85.36122,126.17962
282280899,1222628416999,2,25.606731414794922,6.1261344,-85.36122,126.17962
282280899,1222628416999,18,26.633136749267578,6.1261344,-85.36122,126.17962
282280899,1222628416999,9,7.0,6.1261344,-85.36122,126.17962
282280899,1222628416999,12,34.33527374267578,6.1261344,-85.36122,126.17962
282280900,1222628416999,11,36.05419921875,6.1261344,-85.36122,126.17962
282280900,1222628416999,1,26.649978637695312,6.1261344,-85.36122,126.17962
282280901,1222628416999,19,8.482952117919922,6.1261344,-85.36122,126.17962
282280901,1222628416999,17,27.919437408447266,6.1261344,-85.36122,126.17962
282280901,1222628416999,8,37.91489791870117,6.1261344,-85.36122,126.17962
282280901,1222628416999,5,12.250938415527344,6.1261344,-85.36122,126.17962
282280901,1222628416999,10,8.257080078125,6.1261344,-85.36122,126.17962
282280901,1222628416999,1,16.671287536621094,6.1261344,-85.36122,126.17962
282280901,1222628416999,4,34.162261962890625,6.1261344,-85.36122,126.17962
282280901,1222628416999,12,23.650224685668945,6.1261344,-85.36122,126.17962
282280902,1222628416999,19,19.757831573486328,6.1261344,-85.36122,126.17962
282280902,1222628416999,27,35.649871826171875,6.1261344,-85.36122,126.17962
282280902,1222628416999,30,19.101669311523438,6.1261344,-85.36122,126.17962
282281916,1222628417999,2,36.443634033203125,21.04311,-85.67288,133.42345
282281917,1222628417999,5,37.32058334350586,21.04311,-85.67288,133.42345
282281917,1222628417999,7,37.5694694519043,21.04311,-85.67288,133.42345
282281917,1222628417999,8,7.0,21.04311,-85.67288,133.42345
282281917,1222628417999,9,8.425893783569336,21.04311,-85.67288,133.42345
282281918,1222628417999,13,41.27898025512695,21.04311,-85.67288,133.42345
282281918,1222628417999,15,12.271528244018555,21.04311,-85.67288,133.42345
282281918,1222628417999,21,12.434415817260742,21.04311,-85.67288,133.42345
282281918,1222628417999,27,7.0,21.04311,-85.67288,133.42345
282281918,1222628417999,28,33.838226318359375,21.04311,-85.67288,133.42345
282281918,1222628417999,30,36.45515060424805,21.04311,-85.67288,133.42345
282281918,1222628417999,2,27.517126083374023,21.04311,-85.67288,133.42345
282281918,1222628417999,18,26.06707191467285,21.04311,-85.67288,133.42345
282281918,1222628417999,9,7.0,21.04311,-85.67288,133.42345
282281918,1222628417999,12,34.6439323425293,21.04311,-85.67288,133.42345
282281919,1222628417999,11,35.79429626464844,21.04311,-85.67288,133.42345
282281919,1222628417999,1,26.370866775512695,21.04311,-85.67288,133.42345
282281919,1222628417999,19,8.31254768371582,21.04311,-85.67288,133.42345
282281919,1222628417999,17,27.16350555419922,21.04311,-85.67288,133.42345
282281919,1222628417999,8,37.69297409057617,21.04311,-85.67288,133.42345
282281919,1222628417999,5,7.199493408203125,21.04311,-85.67288,133.42345
282281919,1222628417999,10,9.224193572998047,21.04311,-85.67288,133.42345
282281919,1222628417999,1,7.0,21.04311,-85.67288,133.42345
282281919,1222628417999,4,34.358673095703125,21.04311,-85.67288,133.42345
282281919,1222628417999,12,19.264434814453125,21.04311,-85.67288,133.42345
282281919,1222628417999,19,21.32000732421875,21.04311,-85.67288,133.42345
282281920,1222628417999,27,35.80923843383789,21.04311,-85.67288,133.42345
282281920,1222628417999,30,16.47334861755371,21.04311,-85.67288,133.42345
282282859,1222628418999,2,37.18037033081055,15.692721,-85.20131,131.18593
282282859,1222628418999,5,37.63783264160156,15.692721,-85.20131,131.18593
282282859,1222628418999,7,36.93473815917969,15.692721,-85.20131,131.18593
282282859,1222628418999,8,7.0,15.692721,-85.20131,131.18593
282282859,1222628418999,9,7.565662384033203,15.692721,-85.20131,131.18593
282282859,1222628418999,13,41.675331115722656,15.692721,-85.20131,131.18593
282282859,1222628418999,15,11.81161880493164,15.692721,-85.20131,131.18593
282282859,1222628418999,21,12.54869270324707,15.692721,-85.20131,131.18593
282282859,1222628418999,27,7.0,15.692721,-85.20131,131.18593
282282859,1222628418999,28,32.95575714111328,15.692721,-85.20131,131.18593
282282859,1222628418999,30,36.073978424072266,15.692721,-85.20131,131.18593
282282860,1222628418999,2,27.01775550842285,15.692721,-85.20131,131.18593
282282860,1222628418999,18,25.980663299560547,15.692721,-85.20131,131.18593
282282860,1222628418999,9,7.0,15.692721,-85.20131,131.18593
282282860,1222628418999,12,34.577850341796875,15.692721,-85.20131,131.18593
282282860,1222628418999,11,35.37731170654297,15.692721,-85.20131,131.18593
282282860,1222628418999,1,25.282201766967773,15.692721,-85.20131,131.18593
282282860,1222628418999,19,8.741146087646484,15.692721,-85.20131,131.18593
282282860,1222628418999,17,27.373836517333984,15.692721,-85.20131,131.18593
282282860,1222628418999,8,37.735633850097656,15.692721,-85.20131,131.18593
282282860,1222628418999,5,7.0,15.692721,-85.20131,131.18593
282282860,1222628418999,10,14.221118927001953,15.692721,-85.20131,131.18593
282282860,1222628418999,1,10.24534797668457,15.692721,-85.20131,131.18593
282282860,1222628418999,4,34.26444625854492,15.692721,-85.20131,131.18593
282282860,1222628418999,12,24.681381225585938,15.692721,-85.20131,131.18593
282282860,1222628418999,19,21.115192413330078,15.692721,-85.20131,131.18593
282282860,1222628418999,27,35.5682258605957,15.692721,-85.20131,131.18593
282282860,1222628418999,30,14.706807136535645,15.692721,-85.20131,131.18593
282283881,1222628419999,2,37.40144348144531,18.337765,-84.68478,138.93018
282283881,1222628419999,5,37.73139572143555,18.337765,-84.68478,138.93018
282283881,1222628419999,7,36.37884521484375,18.337765,-84.68478,138.93018
282283881,1222628419999,8,7.0,18.337765,-84.68478,138.93018
282283881,1222628419999,9,7.0,18.337765,-84.68478,138.93018
282283881,1222628419999,13,41.48615264892578,18.337765,-84.68478,138.93018
282283881,1222628419999,15,12.063106536865234,18.337765,-84.68478,138.93018
282283882,1222628419999,21,11.688499450683594,18.337765,-84.68478,138.93018
282283882,1222628419999,27,7.0,18.337765,-84.68478,138.93018
282283882,1222628419999,28,33.25769805908203,18.337765,-84.68478,138.93018
282283882,1222628419999,30,36.03031539916992,18.337765,-84.68478,138.93018
282283882,1222628419999,2,26.12891387939453,18.337765,-84.68478,138.93018
282283882,1222628419999,18,26.10248565673828,18.337765,-84.68478,138.93018
282283882,1222628419999,9,7.0,18.337765,-84.68478,138.93018
282283882,1222628419999,12,34.4340934753418,18.337765,-84.68478,138.93018
282283882,1222628419999,11,35.74906921386719,18.337765,-84.68478,138.93018
282283882,1222628419999,1,25.778270721435547,18.337765,-84.68478,138.93018
282283882,1222628419999,19,7.8809661865234375,18.337765,-84.68478,138.93018
282283882,1222628419999,17,25.685420989990234,18.337765,-84.68478,138.93018
282283883,1222628419999,8,37.77938461303711,18.337765,-84.68478,138.93018
282283883,1222628419999,5,7.0,18.337765,-84.68478,138.93018
282283883,1222628419999,10,13.995611190795898,18.337765,-84.68478,138.93018
282283883,1222628419999,1,16.336193084716797,18.337765,-84.68478,138.93018
282283883,1222628419999,4,34.203887939453125,18.337765,-84.68478,138.93018
282283883,1222628419999,12,20.559436798095703,18.337765,-84.68478,138.93018
282283883,1222628419999,19,21.721904754638672,18.337765,-84.68478,138.93018
282283883,1222628419999,27,35.387542724609375,18.337765,-84.68478,138.93018
282283883,1222628419999,30,7.0,18.337765,-84.68478,138.93018
282284890,1222628420999,2,36.965797424316406,24.781242,-85.715775,144.19666
